Número de Orden,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,node_id_deposito,lat_deposito,lon_deposito
ORD-CL-202612-003624,2026-12-30,91990,Av. Apoquindo 8025,94,-33.4081861,-70.5485838,0.036834,14.895,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003625,2026-12-29,98512,Av. Irarrázaval 8356,303,-33.45211752135792,-70.62996532946244,0.004006,3.188,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003626,2026-12-28,169901,Avenida Kennedy 7247,1249,-33.3930654,-70.5575736,1.301385,172.577,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003627,2026-12-30,121717,Av. Tobalaba 1063,1019,-33.4247224,-70.5931845,2.302797,336.958,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003628,2026-12-30,80663,Av. Recoleta 8980,954,-33.431874,-70.647723,0.128085,20.23,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003629,2026-12-31,226177,Calle Estado 8180,1741,-33.43949515564987,-70.64953513821996,0.390654,71.125,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003630,2026-12-29,120796,Gran Avenida José Miguel Carrera 6169,2237,-33.51214146486487,-70.65758264594594,0.291592,62.313,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003631,2026-12-30,205220,Av. Manuel Montt 756,623,-33.43502183548387,-70.61642288709677,0.586699,100.094,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003632,2026-12-28,125589,Calle Huérfanos 3861,1772,-33.43969907361054,-70.65168277752262,0.438756,101.137,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003633,2026-12-29,300097,Calle Estado 2481,1698,-33.43949515564987,-70.64953513821996,1.064465,156.73,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003634,2026-12-29,97631,Calle Catedral 416,1603,-33.4379608,-70.6569533,0.6994739999999999,95.671,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003635,2026-12-30,91662,Calle Estado 8845,1746,-33.43949515564987,-70.64953513821996,0.562613,91.915,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003636,2026-12-30,190137,Avenida Kennedy 1795,1239,-33.4071826,-70.5963306,4.316898,551.038,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003637,2026-12-29,253368,Calle Merced 6576,1834,-33.43731790255185,-70.64174538474282,1.373044,243.211,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003638,2026-12-31,123274,Av. Irarrázaval 6181,294,-33.45211752135792,-70.62996532946244,0.678964,95.167,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003639,2026-12-31,117525,Av. Vitacura 9543,1176,-33.38110315,-70.5437705625,0.372048,87.82300000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003640,2026-12-30,312742,Av. Santa Rosa 8250,1004,-33.535872,-70.6346098,2.4722690000000003,269.126,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003641,2026-12-29,276523,Av. Independencia 9638,252,-33.430113,-70.653323,0.141699,34.257,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003642,2026-12-30,268343,Av. Libertador Bernardo O Higgins 8974,533,-33.44378662227161,-70.65086273448715,1.380888,249.169,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003643,2026-12-29,188970,Gran Avenida José Miguel Carrera 5359,2231,-33.5042666,-70.6550842,1.160721,188.84,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003644,2026-12-30,100986,Calle Compañía de Jesús 7475,1672,-33.439644149230105,-70.66251983715254,0.8105709999999999,127.441,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003645,2026-12-30,145673,Avenida Las Condes 6919,1277,-33.406144473333335,-70.55944789333333,0.497893,67.138,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003646,2026-12-29,103211,Av. Providencia 1951,862,-33.424248,-70.6132664,2.087155,319.409,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003647,2026-12-30,188607,Gran Avenida José Miguel Carrera 7083,2239,-33.52104725454546,-70.66008385454546,1.396187,183.399,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003648,2026-12-28,148359,Av. Manuel Montt 8763,627,-33.450409379191655,-70.61310094459272,3.674207,528.529,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003649,2026-12-28,78501,Calle San Diego 5685,2050,-33.46971150355578,-70.64855318455172,1.056929,122.949,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003650,2026-12-29,117111,Calle San Antonio 7911,1999,-33.43487534738776,-70.64887247008978,1.03406,127.945,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003651,2026-12-29,169847,Calle San Diego 1583,2022,-33.467134566666665,-70.64895103333333,0.420173,84.328,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003652,2026-12-30,168024,Calle San Diego 9161,2068,-33.46971150355578,-70.64855318455172,0.660749,124.197,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003653,2026-12-30,54853,Av. Departamental 4187,122,-33.4883406,-70.6840054,0.153525,33.3,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003654,2026-12-30,88592,Calle Monjitas 7634,1890,-33.436639090107406,-70.64200400967839,1.296804,214.77,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003655,2026-12-28,223437,Av. Tobalaba 1937,1023,-33.4301311,-70.5865972,1.858876,298.837,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003656,2026-12-30,143439,Av. Macul 969,582,-33.49707804581206,-70.59790889427815,2.467701,343.231,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003657,2026-12-30,262447,Calle Merced 969,1852,-33.43731790255185,-70.64174538474282,0.682506,125.847,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003658,2026-12-30,120291,Avenida Independencia 2310,1221,-33.40491083846154,-70.66261288461538,0.573044,94.743,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003659,2026-12-29,317338,Calle Bandera 6289,1563,-33.44046393300847,-70.65220603930719,1.379658,161.399,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003660,2026-12-30,93166,Av. Grecia 8422,191,-33.47531328717949,-70.54481643205129,0.309004,79.956,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003661,2026-12-30,100664,Calle San Antonio 5688,1988,-33.43487534738776,-70.64887247008978,0.177646,34.879,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003662,2026-12-29,127509,Calle Amunátegui 7313,1458,-33.41625625370045,-70.66756956491413,1.250275,206.722,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003663,2026-12-31,204134,Av. La Florida 9258,424,-33.5375876,-70.5726688,0.455109,79.012,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003664,2026-12-30,129847,Calle Santo Domingo 8939,2124,-33.438971360737774,-70.68787532598256,0.840949,135.986,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003665,2026-12-28,299404,Av. Manuel Montt 9695,630,-33.450409379191655,-70.61310094459272,1.211903,160.57299999999998,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003666,2026-12-30,96315,Av. Manuel Montt 7039,621,-33.450409379191655,-70.61310094459272,0.72641,126.856,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003667,2026-12-30,262088,Av. Pajaritos 5193,779,-33.475885850000004,-70.73994677,0.764938,113.868,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003668,2026-12-31,153474,Calle Estado 5288,1720,-33.43949515564987,-70.64953513821996,1.003755,149.74,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003669,2026-12-30,244722,Av. Pajaritos 933,806,-33.5187763,-70.7573866,0.539474,112.699,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003670,2026-12-29,238485,Av. Vitacura 3943,1143,-33.4000865,-70.591564,0.80794,139.862,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003671,2026-12-29,53498,Av. Independencia 2471,205,-33.4034283027027,-70.6635203054054,1.320525,187.791,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003672,2026-12-31,174834,Calle Monjitas 6796,1882,-33.436639090107406,-70.64200400967839,0.856397,96.619,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003673,2026-12-30,142410,Av. Américo Vespucio 7510,34,-33.52372820625,-70.59914443125001,2.042744,276.528,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003674,2026-12-31,97833,Av. Pajaritos 1316,746,-33.5150517,-70.7574129,1.196647,198.209,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003675,2026-12-30,230896,Av. Grecia 3165,163,-33.46477151212121,-70.5987870979798,0.321109,53.307,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003676,2027-01-01,122627,Calle Merced 9195,1850,-33.43731790255185,-70.64174538474282,0.0988599999999999,36.583,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003677,2026-12-30,168898,Av. Matta 2150,697,-33.45799120274538,-70.64211682398948,0.323168,55.681,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003678,2026-12-30,231499,Calle Merced 2702,1813,-33.43731790255185,-70.64174538474282,1.2555420000000002,200.852,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003679,2026-12-30,93035,Av. Irarrázaval 8053,301,-33.45211752135792,-70.62996532946244,0.2684689999999999,45.044,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003680,2027-01-01,147253,Calle Amunátegui 9147,1472,-33.41625625370045,-70.66756956491413,0.8595360000000001,125.391,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003681,2026-12-30,178184,Av. Pajaritos 5193,779,-33.475885850000004,-70.73994677,2.162732,256.505,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003682,2026-12-30,143886,Av. Apoquindo 4174,68,-33.4149419,-70.5873076,1.075817,306.506,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003683,2026-12-31,71014,Calle Huérfanos 1214,1753,-33.44002503478261,-70.6539949347826,0.310005,47.833,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003684,2026-12-29,49683,Av. Pajaritos 2168,750,-33.5074321,-70.757437,1.184085,137.817,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003685,2026-12-30,108750,Av. Kennedy 6923,356,-33.3947793,-70.5621388,1.002289,112.916,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003686,2026-12-30,305821,Avenida Las Condes 2178,1270,-33.393217,-70.544274,0.7400479999999999,117.627,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003687,2026-12-30,287133,Av. Pajaritos 2777,756,-33.50103093431373,-70.75715741176471,3.769945,416.154,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003688,2026-12-31,184616,Calle Catedral 9906,1636,-33.438738201983064,-70.66443720992424,0.038334,13.294,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003689,2026-12-31,81005,Av. Matta 2130,696,-33.45799120274538,-70.64211682398948,2.0383,238.317,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003690,2026-12-31,178127,Av. Grecia 5637,173,-33.46821033574976,-70.57937655427114,2.6607,279.139,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003691,2026-12-31,107199,Av. La Florida 3507,392,-33.53363369958494,-70.57434383002352,0.605484,120.278,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003692,2026-12-30,127665,Avenida Tobalaba 8129,1395,-33.4562733,-70.5560667,0.365892,72.82,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003693,2027-01-01,84230,Calle Huérfanos 6157,1789,-33.43969907361054,-70.65168277752262,0.582631,96.745,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003694,2026-12-30,103598,Av. Vicuña Mackenna 5428,1111,-33.50417164,-70.61422336,0.990914,152.959,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003695,2026-12-30,196904,Calle Teatinos 7159,2170,-33.436656955578805,-70.65568127045138,0.486344,69.05499999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003696,2026-12-31,181655,Calle Amunátegui 8155,1464,-33.41625625370045,-70.66756956491413,0.610355,91.843,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003697,2026-12-30,277996,Calle Morandé 1981,1913,-33.43452185756808,-70.65443829443069,1.672144,232.96,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003698,2027-01-01,317043,Calle Catedral 2615,1593,-33.4394687125,-70.67269285,1.19615,122.896,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003699,2026-12-29,115649,Av. Providencia 3018,869,-33.43307993353561,-70.62608343748443,0.060008,15.394,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003700,2026-12-31,134835,Calle Arturo Prat 4053,1500,-33.49902413131604,-70.72377558917707,0.768212,110.138,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003701,2027-01-01,141978,Calle Catedral 339,1598,-33.438738201983064,-70.66443720992424,2.644056,370.845,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003702,2026-12-30,123446,Calle Huérfanos 4441,1776,-33.43969907361054,-70.65168277752262,0.307804,77.423,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003703,2026-12-30,46596,Calle Teatinos 9197,2186,-33.436656955578805,-70.65568127045138,1.0269240000000002,123.568,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003704,2026-12-31,220034,Calle San Antonio 302,1971,-33.439233868,-70.64832024200001,0.0240459999999999,10.139,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003705,2026-12-30,165856,Calle Arturo Prat 1559,1481,-33.466813317391306,-70.64696424782609,0.293212,47.025,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003706,2027-01-01,323817,Calle Catedral 3304,1597,-33.438738201983064,-70.66443720992424,0.4393,61.872,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003707,2026-12-30,256302,Calle Compañía de Jesús 1192,1640,-33.43871112884615,-70.65372982884615,0.322833,44.313,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003708,2026-12-31,226883,Calle Arturo Prat 6969,1521,-33.49563130326087,-70.72113061739131,0.984656,133.776,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003709,2026-12-30,211714,Calle Estado 9741,1752,-33.43949515564987,-70.64953513821996,1.24373,239.376,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003710,2026-12-31,238077,Calle Teatinos 975,2191,-33.432789157777776,-70.65576433999999,0.794017,99.634,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003711,2026-12-31,197345,Calle San Diego 310,2034,-33.44948122857143,-70.65065859183673,1.80531,217.335,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003712,2027-01-02,173928,Av. Santa Rosa 5071,981,-33.50369332626263,-70.63923846565658,0.767965,129.798,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003713,2026-12-30,117495,Av. La Florida 293,389,-33.519235429031845,-70.58115079491817,1.554856,210.58,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003714,2026-12-31,121609,Av. Vitacura 4145,1145,-33.3995503,-70.5901189,0.663917,197.451,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003715,2026-12-31,88580,Av. Vitacura 1955,1137,-33.4171058,-70.6049172,1.604868,245.265,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003716,2026-12-31,171368,Calle Santo Domingo 7873,2116,-33.438971360737774,-70.68787532598256,1.270578,147.624,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003717,2026-12-31,113178,Calle Merced 3073,1817,-33.43731790255185,-70.64174538474282,3.036315,413.941,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003718,2026-12-31,230538,Av. Américo Vespucio 9118,42,-33.396238,-70.619819,0.344997,63.267,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003719,2026-12-30,206848,Av. Irarrázaval 9016,305,-33.45211752135792,-70.62996532946244,2.095524,294.921,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003720,2026-12-30,315038,Av. Pajaritos 933,806,-33.5187763,-70.7573866,1.200355,197.344,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003721,2026-12-31,33824,Av. Tobalaba 8544,1070,-33.4592719,-70.55405,0.810504,189.18,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003722,2026-12-30,70052,Av. La Florida 4625,401,-33.519235429031845,-70.58115079491817,0.84038,118.565,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003723,2026-12-30,141434,Avenida Apoquindo 1498,1188,-33.415419,-70.5896234,0.766145,119.461,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003724,2026-12-29,251866,Calle Estado 1128,1688,-33.43949515564987,-70.64953513821996,0.836023,103.032,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003725,2026-12-30,271655,Av. Independencia 7555,230,-33.430113,-70.653323,0.107287,23.773,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003726,2026-12-30,141106,Calle Teatinos 3114,2146,-33.436656955578805,-70.65568127045138,0.141116,25.434,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003727,2026-12-30,96426,Av. Irarrázaval 5103,286,-33.4543351,-70.5767106,0.915281,142.625,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003728,2026-12-31,279176,Av. Las Condes 6181,468,-33.38904613999576,-70.54005416426546,0.8287129999999999,177.936,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003729,2026-12-30,65611,Av. Vicuña Mackenna 9416,1128,-33.440722,-70.634332,3.875931,577.7860000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003730,2026-12-31,190138,Calle Catedral 5091,1609,-33.44385682653061,-70.7051421244898,0.7199019999999999,97.655,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003731,2027-01-01,94850,Calle Bandera 8937,1582,-33.44046393300847,-70.65220603930719,1.104415,195.001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003732,2026-12-31,119949,Av. Libertador Bernardo O Higgins 4166,509,-33.454638,-70.692897,0.585551,80.793,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003733,2026-12-31,216998,Av. Macul 5144,558,-33.4996454,-70.5960301,0.699823,105.557,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003734,2027-01-01,299927,Calle Huérfanos 3553,1767,-33.43969907361054,-70.65168277752262,1.289735,214.82,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003735,2027-01-01,141913,Av. Manuel Montt 5054,606,-33.450409379191655,-70.61310094459272,0.344307,66.066,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003736,2027-01-02,147876,Av. Santa Rosa 3541,971,-33.4886431,-70.6405941,1.443992,195.434,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003737,2026-12-30,253427,Av. Providencia 4727,886,-33.435086638100124,-70.62889344723304,0.220171,50.381,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003738,2026-12-30,200461,Av. Tobalaba 205,1024,-33.4194747,-70.5999371,0.189497,33.405,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003739,2026-12-30,240300,Calle Arturo Prat 6209,1518,-33.49885875513929,-70.72363323656741,0.218737,55.514,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003740,2026-12-31,242367,Av. Mapocho 1251,635,-33.432762,-70.686501,4.462126,555.836,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003741,2027-01-01,200430,Avenida Manuel Montt 2218,1300,-33.4477465,-70.6135514,0.291939,74.85900000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003742,2026-12-31,262328,Calle Morandé 5183,1930,-33.43452185756808,-70.65443829443069,0.897126,173.821,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003743,2026-12-30,129842,Calle Huérfanos 438,1775,-33.43969907361054,-70.65168277752262,0.088212,21.52,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003744,2026-12-30,114516,Av. Kennedy 4559,332,-33.4033895,-70.5844404,1.382073,190.912,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003745,2026-12-31,91796,Av. Providencia 4190,877,-33.43307993353561,-70.62608343748443,1.029673,136.733,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003746,2026-12-30,114947,Avenida Pedro de Valdivia 8011,1347,-33.446682,-70.605953,4.747122,591.059,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003747,2026-12-31,97852,Calle Monjitas 7974,1891,-33.436639090107406,-70.64200400967839,1.323835,210.266,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003748,2026-12-31,245366,Gran Av. José Miguel Carrera 572,2201,-33.5371408,-70.6740565,0.438356,112.182,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003749,2026-12-31,108121,Av. Tobalaba 135,1020,-33.4190453,-70.6005082,0.596116,183.431,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003750,2026-12-30,154580,Av. Recoleta 4446,935,-33.3815223,-70.6398516,0.578067,89.558,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003751,2026-12-31,124689,Av. Tobalaba 8129,1067,-33.4562733,-70.5560667,0.074783,10.89,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003752,2026-12-31,141846,Av. Grecia 5499,172,-33.46821033574976,-70.57937655427114,0.758962,77.114,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003753,2026-12-30,116193,Calle Catedral 6899,1619,-33.438738201983064,-70.66443720992424,0.6951999999999999,101.983,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003754,2026-12-29,90872,Av. Independencia 6313,224,-33.430113,-70.653323,0.515374,102.307,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003755,2027-01-01,169532,Calle Morandé 8912,1951,-33.43452185756808,-70.65443829443069,1.606123,195.788,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003756,2026-12-30,150062,Av. Kennedy 4272,331,-33.4044645,-70.5878314,1.712862,175.19099999999997,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003757,2027-01-01,168425,Calle Estado 4786,1716,-33.43949515564987,-70.64953513821996,1.150438,138.706,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003758,2027-01-01,111918,Av. Providencia 4079,875,-33.43606751567123,-70.63111504939877,0.95563,222.025,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003759,2027-01-01,162216,Av. Vitacura 1454,1133,-33.4174043,-70.6050653,0.855491,116.493,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003760,2026-12-30,112880,Calle Compañía de Jesús 871,1677,-33.439644149230105,-70.66251983715254,1.353826,222.249,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003761,2026-12-31,264661,Calle Teatinos 269,2143,-33.440536914,-70.65493414800001,0.615977,102.336,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003762,2026-12-31,109952,Av. Matta 1259,690,-33.4599278,-70.6512519,0.351301,47.425,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003763,2026-12-29,43889,Av. Las Condes 5618,464,-33.38904613999576,-70.54005416426546,0.386854,77.845,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003764,2026-12-29,140024,Av. Américo Vespucio 1323,3,-33.50218175714286,-70.74121781428572,0.2182619999999999,31.912,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003765,2026-12-30,195391,Avenida La Florida 2787,1256,-33.5158876737604,-70.58408346247862,0.457883,81.943,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003766,2026-12-30,204067,Avenida Mapocho 1366,1308,-33.432762,-70.686501,0.005947,5.589,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003767,2026-12-30,118401,Av. Matta 4095,708,-33.45799120274538,-70.64211682398948,0.121216,26.745,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003768,2026-12-31,308537,Avenida Matta 6279,1324,-33.45799120274538,-70.64211682398948,0.191678,29.415,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003769,2026-12-31,140962,Gran Avenida José Miguel Carrera 2598,2219,-33.4786691,-70.6480304,1.21654,128.439,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003770,2026-12-31,68724,Av. Mapocho 4083,648,-33.43231273781036,-70.6598401291291,0.3445,49.546,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003771,2027-01-01,94368,Av. Pajaritos 3684,770,-33.4885546,-70.7518867,0.961215,112.962,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003772,2026-12-30,107649,Calle Santo Domingo 3005,2088,-33.43812193265307,-70.67697591632653,0.118486,16.112000000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003773,2027-01-02,240755,Av. Irarrázaval 9904,311,-33.45211752135792,-70.62996532946244,0.222866,39.343,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003774,2027-01-01,93624,Av. La Florida 4055,396,-33.519235429031845,-70.58115079491817,1.159853,139.036,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003775,2026-12-30,127958,Av. Libertador Bernardo O Higgins 3427,501,-33.451359,-70.681472,2.688492,341.785,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003776,2026-12-31,203281,Calle San Antonio 2616,1967,-33.43487534738776,-70.64887247008978,0.889346,122.174,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003777,2026-12-30,135251,Av. Las Condes 3925,453,-33.38904613999576,-70.54005416426546,2.181693,247.198,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003778,2026-12-31,132816,Av. Independencia 606,223,-33.4241184,-70.6551912,0.703017,89.05499999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003779,2026-12-30,203625,Av. Mapocho 5003,656,-33.432762,-70.686501,1.050762,186.388,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003780,2026-12-31,276382,Calle Teatinos 3214,2147,-33.436656955578805,-70.65568127045138,3.281626,451.068,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003781,2026-12-31,205413,Av. Irarrázaval 9955,313,-33.45211752135792,-70.62996532946244,1.710822,339.994,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003782,2026-12-30,155077,Calle Huérfanos 3022,1763,-33.442471,-70.67671,0.5227310000000001,60.673,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003783,2027-01-01,119264,Calle San Antonio 3448,1973,-33.43487534738776,-70.64887247008978,0.192014,47.449,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003784,2027-01-01,73068,Av. Departamental 1600,106,-33.5014507,-70.6629139,1.77027,266.407,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003785,2026-12-31,250631,Av. Macul 2508,546,-33.47767395176471,-70.59879762117647,0.393123,49.399,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003786,2026-12-31,69018,Calle Arturo Prat 7625,1525,-33.452475519393765,-70.64863131734094,0.158557,40.882,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003787,2027-01-01,142161,Calle Morandé 1676,1910,-33.43452185756808,-70.65443829443069,0.475483,65.419,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-003788,2027-01-01,256414,Calle San Diego 5960,2051,-33.46971150355578,-70.64855318455172,1.692824,210.634,0,-33.42748443128771,-70.68728138816309
